hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,19,2016,June,25,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.35,0,1,Check-Out,2016-06-13
Resort Hotel,1,200,2017,May,21,27,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,92.14,0,1,Canceled,2016-12-20
Resort Hotel,0,21,2016,April,17,22,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,74.37,0,1,Check-Out,2016-04-25
City Hotel,0,11,2017,January,4,23,1,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,77,NULL,0,Transient-Party,65,0,0,Check-Out,2017-01-26
City Hotel,1,12,2015,October,42,13,0,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,99,NULL,0,Transient-Party,0,0,0,Canceled,2015-10-07
City Hotel,1,103,2016,July,28,8,1,2,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,146.7,0,0,Canceled,2016-06-20
City Hotel,1,266,2017,August,31,3,2,7,2,1,0,HB,BRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,8,NULL,0,Transient,256,0,1,Canceled,2017-02-21
City Hotel,0,93,2017,February,7,17,1,2,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,111.6,0,1,Check-Out,2017-02-20
City Hotel,1,16,2015,October,41,7,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,85.5,0,1,Canceled,2015-10-07
City Hotel,1,9,2015,September,39,24,0,3,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,14,NULL,0,Transient,171.33,0,1,Canceled,2015-09-16
Resort Hotel,0,3,2017,August,31,4,0,2,3,0,0,BB,PHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,196,0,1,Check-Out,2017-08-06
City Hotel,1,42,2017,March,12,19,2,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,125.8,0,0,Canceled,2017-02-05
City Hotel,0,45,2016,November,46,7,1,2,2,0,0,BB,EST,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,147.6,0,0,Check-Out,2016-11-10
City Hotel,1,11,2016,August,36,30,0,4,2,0,0,SC,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,118,0,0,Canceled,2016-08-30
Resort Hotel,0,1,2015,September,37,9,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,NULL,195,0,Transient-Party,134,0,0,Check-Out,2015-09-10
City Hotel,0,9,2016,December,52,21,0,2,1,0,0,BB,FRA,Corporate,Corporate,1,0,1,A,A,0,No Deposit,91,NULL,0,Transient,79,0,0,Check-Out,2016-12-23
City Hotel,0,139,2017,August,34,26,1,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,195,0,1,Check-Out,2017-08-28
Resort Hotel,0,287,2015,October,42,15,1,3,3,0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,NULL,223,0,Transient-Party,62.5,1,0,Check-Out,2015-10-19
Resort Hotel,1,2,2017,May,19,13,2,2,2,0,0,HB,MAR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,119.5,0,0,No-Show,2017-05-13
Resort Hotel,1,198,2017,August,31,1,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,157.31,0,0,Canceled,2017-01-15
Resort Hotel,0,121,2017,February,8,20,2,5,2,1,1,HB,FRA,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,464,NULL,0,Transient,70,0,1,Check-Out,2017-02-27
City Hotel,0,2,2017,May,19,10,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,NULL,174,0,Transient,184.5,0,0,Check-Out,2017-05-12
Resort Hotel,0,26,2016,May,20,10,0,2,2,0,0,BB,BDI,Groups,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,46,0,0,Check-Out,2016-05-12
Resort Hotel,1,45,2016,March,14,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,2016-03-24
City Hotel,0,130,2016,August,35,27,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,109.8,0,2,Check-Out,2016-08-30
City Hotel,0,155,2017,March,12,23,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88.4,0,3,Check-Out,2017-03-27
City Hotel,1,262,2015,November,46,9,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,62.8,0,0,Canceled,2015-09-04
City Hotel,1,15,2017,May,18,4,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,205,NULL,0,Transient,136,0,1,Canceled,2017-04-20
City Hotel,0,20,2016,March,11,7,1,3,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,65.58,0,0,Check-Out,2016-03-11
City Hotel,1,94,2015,July,29,14,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,55.96,0,0,Canceled,2015-07-07
City Hotel,0,8,2017,March,10,8,0,4,1,0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,83.7,0,2,Check-Out,2017-03-12
Resort Hotel,0,4,2016,February,7,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Transient,55,0,1,Check-Out,2016-02-14
City Hotel,0,0,2017,May,19,10,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,G,2,No Deposit,NULL,NULL,0,Transient,285,0,0,Check-Out,2017-05-11
Resort Hotel,1,109,2015,September,39,25,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83,0,0,Canceled,2015-06-19
Resort Hotel,0,60,2016,June,27,30,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,146.33,0,0,Check-Out,2016-07-03
City Hotel,0,2,2016,April,17,17,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient,72.75,0,0,Check-Out,2016-04-21
City Hotel,0,167,2017,May,19,7,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,89.1,0,0,Check-Out,2017-05-11
City Hotel,0,3,2017,February,9,27,1,0,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,62.4,0,0,Check-Out,2017-02-28
City Hotel,1,16,2016,February,9,27,2,5,1,0,0,BB,NGA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,101,0,0,No-Show,2016-02-27
City Hotel,0,0,2017,February,7,13,1,0,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,95,0,0,Check-Out,2017-02-14
City Hotel,1,78,2017,April,17,29,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,0,Transient,90,0,0,Canceled,2017-02-10
City Hotel,1,180,2017,April,15,10,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109.8,0,1,Canceled,2017-03-04
Resort Hotel,0,4,2015,November,45,7,2,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,88,0,3,Check-Out,2015-11-10
City Hotel,1,310,2016,November,45,1,0,5,1,0,0,BB,ISR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,82.45,0,0,Canceled,2015-12-31
City Hotel,0,43,2015,August,34,21,2,2,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,80.25,0,0,Check-Out,2015-08-25
Resort Hotel,0,30,2016,March,11,11,0,2,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,375,NULL,0,Transient-Party,25,0,0,Check-Out,2016-03-13
City Hotel,0,118,2017,March,13,29,0,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,85,NULL,0,Transient,89.1,0,0,Check-Out,2017-04-01
City Hotel,1,29,2017,January,1,2,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,117,0,2,Canceled,2016-12-31
City Hotel,0,17,2017,February,9,26,2,1,1,0,0,BB,CHN,Groups,TA/TO,0,0,0,D,D,0,No Deposit,30,NULL,0,Transient-Party,75,0,0,Check-Out,2017-03-01
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,117,0,1,Check-Out,2016-05-06
City Hotel,0,118,2016,June,24,6,1,2,1,0,0,BB,NLD,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191,NULL,0,Transient-Party,110,0,0,Check-Out,2016-06-09
Resort Hotel,0,22,2017,February,8,23,0,2,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,68,NULL,0,Transient-Party,60,0,0,Check-Out,2017-02-25
City Hotel,1,71,2016,June,25,14,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,NULL,0,Transient,120,0,0,Canceled,2016-04-27
City Hotel,1,13,2016,December,52,20,0,3,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,78,0,0,Canceled,2016-12-12
Resort Hotel,0,321,2017,June,25,22,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,1,D,D,0,No Deposit,243,NULL,0,Group,84.8,0,1,Check-Out,2017-07-06
City Hotel,0,0,2015,August,33,12,0,1,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient,124,0,0,Check-Out,2015-08-13
City Hotel,0,5,2015,October,42,12,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,119,0,0,Check-Out,2015-10-14
City Hotel,0,69,2017,March,11,18,1,1,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,77,0,0,Check-Out,2017-03-20
Resort Hotel,0,149,2017,July,27,7,0,2,1,1,0,HB,PRT,Direct,Direct,0,0,0,C,C,4,No Deposit,250,NULL,0,Transient,178,0,2,Check-Out,2017-07-09
City Hotel,0,8,2017,January,1,7,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,84.69,0,1,Check-Out,2017-01-11
City Hotel,1,315,2016,September,40,30,1,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31,NULL,69,Transient,160,0,0,Canceled,2016-01-28
Resort Hotel,0,251,2017,July,27,3,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,114.5,0,1,Check-Out,2017-07-08
City Hotel,0,105,2016,June,24,11,1,1,2,0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,126.9,0,1,Check-Out,2016-06-13
City Hotel,1,314,2015,August,35,27,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Contract,62,0,0,Canceled,2015-01-01
City Hotel,0,0,2017,June,26,27,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102,0,0,Check-Out,2017-06-28
City Hotel,0,209,2016,April,18,25,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,81.77,0,1,Check-Out,2016-04-28
Resort Hotel,1,151,2017,July,28,11,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410,NULL,0,Transient,116.5,0,0,Canceled,2017-04-07
Resort Hotel,0,2,2015,August,32,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,189.9,0,3,Check-Out,2015-08-09
Resort Hotel,0,15,2016,July,30,18,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,C,0,No Deposit,5,NULL,0,Transient,167.2,1,0,Check-Out,2016-07-23
City Hotel,0,144,2017,May,18,6,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,52,NULL,0,Transient-Party,90,0,0,Check-Out,2017-05-09
City Hotel,1,443,2016,April,18,29,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,65,0,0,Canceled,2016-01-19
City Hotel,0,256,2016,June,25,15,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,2016-06-17
City Hotel,1,136,2015,July,29,17,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient,60,0,0,Canceled,2015-05-29
Resort Hotel,1,259,2015,September,38,17,0,3,1,0,0,BB,GBR,Groups,Corporate,0,1,0,A,A,0,Non Refund,NULL,223,0,Transient,33.3,0,0,Canceled,2015-01-21
Resort Hotel,0,3,2016,February,6,6,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Check-Out,2016-02-07
City Hotel,0,41,2015,November,45,1,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60,0,0,Check-Out,2015-11-05
City Hotel,0,30,2016,October,43,19,0,3,1,1,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,110.77,0,2,Check-Out,2016-10-22
Resort Hotel,1,174,2015,August,33,12,2,9,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,G,G,0,No Deposit,240,NULL,0,Transient,199,0,2,Canceled,2015-05-18
Resort Hotel,1,113,2017,May,22,30,0,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,100,0,0,Canceled,2017-02-08
City Hotel,1,33,2016,July,29,11,1,2,2,0,0,HB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,170.1,0,0,Canceled,2016-06-20
City Hotel,0,158,2016,August,35,25,2,3,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,90.95,0,0,Check-Out,2016-08-30
City Hotel,0,70,2017,January,3,15,2,4,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.6,0,2,Check-Out,2017-01-21
City Hotel,1,33,2017,January,1,6,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,74.8,0,1,Canceled,2016-12-22
Resort Hotel,0,118,2016,July,28,8,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,1,F,E,0,No Deposit,250,NULL,0,Transient,187.5,1,1,Check-Out,2016-07-15
Resort Hotel,1,47,2015,July,30,19,3,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,195,0,0,Canceled,2015-07-14
City Hotel,1,213,2016,June,24,7,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,62,Transient,130,0,0,Canceled,2016-01-08
City Hotel,1,386,2016,July,31,28,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,0,98,2015,November,48,23,1,3,1,0,0,BB,DZA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37,NULL,0,Transient-Party,70,0,0,Check-Out,2015-11-27
City Hotel,0,0,2017,March,13,29,0,2,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,108,0,0,Check-Out,2017-03-31
Resort Hotel,0,18,2016,March,14,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,85,0,0,Check-Out,2016-04-01
Resort Hotel,0,16,2017,February,7,17,1,2,2,0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,498,0,Transient-Party,40,0,0,Check-Out,2017-02-20
Resort Hotel,0,328,2017,June,26,29,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,123.5,0,2,Check-Out,2017-07-13
City Hotel,0,175,2017,August,32,8,0,3,2,1,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,169,1,3,Check-Out,2017-08-11
City Hotel,1,163,2016,October,42,15,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,115,0,0,Canceled,2016-09-27
Resort Hotel,0,169,2017,March,10,5,2,5,2,0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,40.5,0,0,Check-Out,2017-03-12
City Hotel,0,58,2017,February,9,28,0,4,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,99.88,0,0,Check-Out,2017-03-04
Resort Hotel,0,73,2016,December,52,23,2,2,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient-Party,87.9,1,1,Check-Out,2016-12-27
Resort Hotel,0,0,2015,December,50,6,1,0,1,0,0,BB,NULL,Direct,Direct,0,0,2,A,E,0,No Deposit,NULL,NULL,0,Transient,53,0,0,Check-Out,2015-12-07
City Hotel,1,31,2016,February,7,7,2,0,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,78.3,0,0,Canceled,2016-01-31
Resort Hotel,0,1,2017,January,4,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Check-Out,2017-01-27
Resort Hotel,0,165,2017,July,30,28,4,8,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient-Party,163.5,0,0,Check-Out,2017-08-09
City Hotel,1,148,2016,September,38,14,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,107,Transient-Party,130,0,0,Canceled,2016-08-04
City Hotel,0,57,2016,September,39,21,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,115.04,0,2,Check-Out,2016-09-22
City Hotel,0,18,2017,April,14,8,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,14,0,Transient,178,1,2,Check-Out,2017-04-09
Resort Hotel,0,72,2017,April,17,27,0,2,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,162,1,0,Check-Out,2017-04-29
City Hotel,0,179,2017,July,30,25,2,5,3,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,93.6,0,1,Check-Out,2017-08-01
Resort Hotel,1,20,2016,July,29,16,2,3,1,0,0,BB,LUX,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,209,0,0,Canceled,2016-06-27
City Hotel,1,80,2016,December,53,26,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,102.6,0,0,Canceled,2016-10-07
City Hotel,1,131,2016,September,37,9,1,2,2,0,0,BB,ARE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,142,0,0,Canceled,2016-06-27
Resort Hotel,0,20,2017,August,33,14,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,180,0,1,Check-Out,2017-08-15
Resort Hotel,0,223,2016,May,22,24,2,5,2,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,Refundable,NULL,223,0,Transient-Party,70.29,1,0,Check-Out,2016-05-31
City Hotel,0,90,2016,April,16,12,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.3,0,2,Check-Out,2016-04-15
City Hotel,1,63,2015,July,28,7,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,2,No Deposit,NULL,NULL,0,Transient-Party,45,0,1,Canceled,2015-07-07
City Hotel,1,37,2016,October,42,13,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,NULL,0,Transient-Party,95,0,0,Canceled,2016-09-06
City Hotel,0,26,2015,October,43,19,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,75,0,1,Check-Out,2015-10-23
City Hotel,0,198,2016,July,31,30,1,1,1,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,0,0,1,Check-Out,2016-08-01
City Hotel,1,22,2017,April,17,29,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,115,0,1,Canceled,2017-04-08
Resort Hotel,0,34,2016,March,13,23,0,3,2,1,0,HB,ESP,Direct,Direct,0,0,0,F,F,2,No Deposit,250,NULL,0,Transient,138.83,0,0,Check-Out,2016-03-26
Resort Hotel,0,5,2016,July,31,26,1,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,237.67,1,1,Check-Out,2016-08-01
Resort Hotel,0,39,2016,February,9,23,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,250,NULL,0,Transient,38,0,0,Check-Out,2016-02-24
Resort Hotel,1,106,2015,October,43,20,0,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250,NULL,0,Transient,95,0,2,Canceled,2015-10-01
Resort Hotel,0,140,2015,August,32,4,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient-Party,90.95,1,0,Check-Out,2015-08-11
City Hotel,0,9,2017,June,22,1,0,1,2,0,0,BB,BGR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,2017-06-02
City Hotel,0,243,2016,September,37,9,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,106.2,0,2,Check-Out,2016-09-12
City Hotel,0,3,2017,January,3,16,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,9,A,A,0,No Deposit,NULL,40,0,Transient,65,0,1,Check-Out,2017-01-17
Resort Hotel,1,281,2017,July,28,13,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,138.38,0,1,Canceled,2016-12-15
City Hotel,0,160,2016,May,22,27,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,15,No Deposit,9,NULL,0,Transient-Party,128.35,0,1,Check-Out,2016-05-29
City Hotel,0,58,2015,December,52,23,0,4,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,16,NULL,0,Transient,56.6,1,0,Check-Out,2015-12-27
Resort Hotel,1,109,2016,October,43,17,3,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,58,0,0,Canceled,2016-06-30
City Hotel,0,67,2017,February,9,26,2,1,1,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,73.46,0,2,Check-Out,2017-03-01
City Hotel,0,0,2016,October,42,11,0,0,2,0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,K,0,No Deposit,8,NULL,0,Transient,0,0,1,Check-Out,2016-10-11
City Hotel,0,41,2015,December,53,31,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,104,NULL,0,Transient,118,0,0,Check-Out,2016-01-03
City Hotel,1,14,2015,December,52,26,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99.5,0,0,Canceled,2015-12-13
City Hotel,1,72,2017,March,10,11,1,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,97.2,0,0,Canceled,2016-12-29
City Hotel,0,137,2017,June,25,18,2,0,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,127.8,0,1,Check-Out,2017-06-20
City Hotel,1,62,2017,February,7,13,1,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,1,Canceled,2017-01-16
Resort Hotel,0,81,2017,August,35,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Group,135,0,0,Check-Out,2017-09-03
Resort Hotel,0,115,2016,May,20,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,65.7,0,2,Check-Out,2016-05-13
City Hotel,1,19,2015,October,41,6,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,Non Refund,82,NULL,0,Transient,90,0,0,Canceled,2015-09-17
City Hotel,0,32,2017,January,1,4,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,68.07,0,1,Check-Out,2017-01-08
